player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Domata Peko Sr.,3068,DI,CIN,17,12,2,100.0,0,0,7,1,0,67.3,57.6,77.7,62.7,50.7,55.8,3,9,0,0,-4,7.7,4,1,1,79.2,2,3,0,0,0,0,705,705,1,703,0,1,0,0,337,368,0,30,36,5,2,15,0,-8,3,-4.0
Barry Cofield,3069,DI,WAS,17,7,4,,0,2,32,0,0,57.8,62.3,76.3,68.0,51.6,70.3,15,17,0,0,,3.7,1,0,1,0.0,0,3,0,0,0,3,773,773,467,23,0,280,0,0,503,267,0,15,19,4,0,35,0,0,0,
Elvis Dumervil,3071,ED,DEN,17,5,0,85.7,0,6,10,0,0,56.7,68.1,15.1,76.6,61.7,73.2,11,39,0,0,52,5.1,2,0,9,118.8,6,13,1,74,1,58,1000,922,0,1,219,702,0,78,558,384,3,30,32,1,7,63,0,109,116,18.2
Ray Edwards,3072,ED,ATL,9,1,0,,0,0,2,2,0,61.0,57.3,49.6,57.9,58.6,75.7,2,2,0,0,,0.0,0,0,1,0.0,0,0,0,3,0,5,207,202,0,0,17,185,0,5,95,107,2,7,8,2,0,4,0,0,0,
Kyle Williams,3079,DI,BUF,16,6,2,,0,0,4,0,0,53.4,78.7,29.5,78.9,75.2,48.0,11,29,0,0,,14.6,6,0,6,0.0,0,5,0,0,0,3,793,793,38,566,0,174,0,0,471,319,0,27,29,8,0,45,0,0,0,
Rob Ninkovich,3080,ED,NE,18,13,0,76.9,0,5,19,4,0,73.8,77.3,78.4,72.4,68.2,52.1,8,32,0,1,28,17.5,11,0,1,70.7,10,10,0,196,0,72,1052,824,0,2,349,473,0,228,591,389,32,38,39,7,13,50,0,114,112,11.4
Brandon Johnson,3087,LB,PIT,1,0,0,,0,0,25,0,0,75.4,91.4,66.4,,,71.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,
Dawan Landry,3091,S,JAX,16,22,0,68.2,0,0,15,0,0,53.2,62.4,64.1,40.4,82.8,82.6,0,1,0,1,45,8.3,10,1,3,107.4,30,0,0,366,12,591,1138,0,0,0,0,0,666,1138,23,524,94,29,88,1,44,1,3,372,142,12.4
Tim Dobbins,3096,LB,HST,14,10,0,74.2,0,0,13,4,0,66.7,69.7,33.8,55.7,74.9,71.9,3,2,0,1,27,10.6,5,2,1,82.2,23,0,0,362,3,193,389,4,0,0,4,0,0,385,63,133,20,23,32,2,31,5,1,156,129,6.8
Charlie Peprah,3103,S,DAL,5,1,0,75.0,0,0,9,0,0,53.7,51.7,77.3,58.0,54.2,28.9,0,0,0,1,60,26.7,4,0,0,116.7,6,0,0,12,0,116,180,0,0,0,0,0,168,180,1,63,0,0,10,0,8,0,2,144,65,24.0
Mark Anderson,3104,ED,BUF,5,3,0,100.0,0,0,4,0,0,41.6,43.7,52.6,57.6,43.7,56.3,2,7,0,0,10,7.1,1,0,1,108.3,2,1,0,8,0,10,244,235,0,0,9,226,0,9,125,109,1,7,10,1,2,10,0,20,24,10.0
Omar Gaither,3113,LB,OAK,5,2,0,75.0,0,0,23,0,0,49.4,56.0,77.7,58.2,62.7,68.2,0,1,0,0,21,7.7,1,0,0,105.2,3,0,0,141,0,51,144,1,0,0,1,0,0,143,8,85,2,6,10,2,4,1,0,39,33,13.0
Reed Doughty,3118,S,WAS,17,13,0,63.6,0,0,32,0,0,54.6,63.9,85.7,82.0,68.7,82.3,1,5,0,1,28,9.2,6,1,1,83.7,7,2,0,240,0,182,428,0,0,0,0,0,138,428,29,217,50,19,46,2,11,8,2,71,44,10.1
Tyrone Culver,3130,S,MIA,2,0,0,,0,0,17,0,0,60.7,58.6,68.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,3,6,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,0,
Jeremy Mincey,3136,ED,JAX,16,4,2,0.0,0,2,15,1,0,71.4,71.5,51.4,63.2,71.5,74.0,10,22,0,0,,2.5,1,1,3,39.6,0,3,0,10,0,33,954,943,0,104,6,833,0,11,517,404,1,25,35,5,2,35,0,0,0,
Kedric Golston,3141,DI,WAS,17,6,0,,0,0,32,0,0,67.0,59.6,83.0,52.1,61.6,75.9,1,10,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,387,387,12,3,1,370,0,0,217,170,0,6,9,2,0,11,0,0,0,
Antoine Bethea,3152,S,IND,17,25,0,58.8,0,0,14,0,0,52.9,60.1,62.5,77.4,68.8,78.9,1,2,0,0,50,11.4,14,5,2,92.2,20,2,0,241,5,629,1107,0,0,0,0,0,790,1107,25,453,71,23,84,1,34,5,0,335,100,16.8
Derrick Martin,3153,S,NE,4,0,0,50.0,0,0,19,0,0,58.1,57.7,78.5,64.0,49.8,37.0,0,1,0,0,36,33.3,1,0,0,81.9,3,1,0,1,2,51,69,0,0,0,0,0,0,69,6,12,66,2,2,0,6,2,0,55,28,18.3
Fred Evans,3157,DI,MIN,17,5,2,,0,0,18,0,0,65.2,80.1,66.6,62.5,81.4,67.7,2,4,0,0,,10.3,3,0,1,0.0,0,2,0,0,0,0,360,360,0,356,0,4,0,0,189,171,0,20,21,5,0,8,0,0,0,
Cortland Finnegan,3160,CB,SL,16,11,0,73.3,0,0,26,0,0,71.4,66.8,44.7,42.1,55.3,78.3,0,5,1,3,34,9.7,11,3,2,80.9,77,1,0,119,348,596,1005,0,0,0,0,0,21,1005,27,382,517,30,91,1,105,6,0,747,332,9.7
Dave Tollefson,3198,ED,OAK,14,0,0,50.0,0,0,23,0,0,53.5,48.4,47.7,51.6,55.9,74.4,2,4,0,0,14,0.0,0,0,1,72.9,1,1,0,15,0,6,198,181,1,8,4,168,0,17,115,77,2,3,6,2,2,7,0,14,13,14.0
Stephen Bowen,3242,DI,WAS,17,4,3,,0,0,32,0,0,64.7,53.6,64.7,53.8,55.3,78.8,5,21,0,0,,7.4,2,0,2,0.0,0,4,0,0,0,0,822,822,7,23,0,784,0,0,557,265,0,18,21,2,0,30,0,0,0,
Jarrett Bush,3261,CB,GB,14,1,0,70.0,0,0,12,0,0,39.8,38.1,80.0,43.7,51.6,39.4,0,1,0,0,30,28.6,2,0,1,140.8,7,0,0,33,20,45,88,0,0,0,0,0,1,88,7,36,34,1,4,0,10,1,2,98,30,14.0
John Chick,3270,ED,JAX,8,0,1,,0,0,15,1,0,62.8,55.8,19.8,56.4,62.8,69.9,2,4,0,0,,0.0,0,0,1,0.0,0,0,0,6,0,8,98,91,0,0,6,85,0,7,76,14,1,2,2,0,0,6,0,0,0,
Blake Costanzo,3278,LB,CHI,4,1,0,,0,0,6,0,0,68.6,87.3,70.0,,84.6,81.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,34,0,15,36,1,0,0,1,0,0,35,0,21,1,4,6,0,0,0,0,0,0,
Abram Elam,3301,S,KC,10,4,0,73.3,0,1,16,0,0,63.3,70.2,82.4,61.1,79.7,90.0,0,1,0,0,49,2.6,1,2,2,153.6,11,0,0,102,5,256,451,0,0,0,0,0,321,451,6,189,23,5,33,2,15,1,3,183,119,16.6
Steve Gregory,3326,S,NE,14,1,0,61.7,0,2,19,2,1,64.1,63.5,29.5,85.6,62.3,50.4,0,2,0,3,29,20.3,13,4,2,88.8,29,0,0,114,4,564,884,0,0,0,0,0,723,884,4,316,43,12,50,1,47,2,4,378,188,13.0
Tom Johnson,3378,DI,NO,15,6,1,,0,0,20,0,0,63.4,66.8,70.1,70.8,57.7,50.5,4,11,0,0,,14.8,4,0,1,0.0,0,2,0,0,0,3,419,419,4,381,0,34,0,0,228,188,0,16,17,2,0,17,0,0,0,
Tony McDaniel,3423,DI,MIA,11,2,1,,0,0,17,1,0,63.2,51.4,83.0,51.7,50.2,54.9,1,2,0,0,,10.0,1,0,0,0.0,0,1,0,0,0,6,248,248,21,136,0,90,0,0,157,85,0,6,7,0,0,4,0,0,0,
Tramon Williams,3558,CB,GB,18,3,0,54.8,0,0,12,0,0,68.9,66.2,52.6,52.1,53.6,73.1,0,1,0,2,53,8.1,6,17,5,77.2,63,0,0,103,1033,748,1209,0,0,0,0,0,24,1209,6,455,49,10,65,1,115,1,2,852,212,13.5
Brent Grimes,3589,CB,ATL,1,1,0,75.0,0,0,2,0,0,51.2,55.6,78.3,54.3,71.7,54.5,0,0,0,0,21,14.3,1,0,0,100.0,3,0,0,3,48,24,52,0,0,0,0,0,1,52,1,27,0,0,5,0,4,0,0,34,10,11.3
Garrett McIntyre,3598,ED,NYJ,15,5,1,100.0,0,0,22,1,0,55.8,58.4,64.8,56.7,61.7,66.2,2,5,0,0,26,12.5,3,0,1,118.8,2,4,0,30,0,38,407,375,2,1,156,216,0,32,163,206,2,14,16,2,2,11,0,40,37,20.0
LaRon Landry,3622,S,NYJ,16,9,0,58.8,1,3,22,0,0,66.3,67.6,13.9,62.6,72.7,73.2,3,4,1,2,66,11.8,13,5,4,97.5,30,0,0,296,9,517,1019,0,0,0,0,0,607,1019,38,464,107,30,88,3,51,7,4,448,174,14.9
Jamaal Anderson,3624,ED,CIN,2,0,0,,0,0,7,0,0,,57.0,77.9,57.6,56.6,69.1,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,60,60,0,14,0,46,0,0,33,27,0,2,2,0,0,2,0,0,0,
Amobi Okoye,3626,DI,CHI,9,2,0,100.0,0,0,6,0,0,56.9,59.4,63.5,55.3,65.9,73.4,1,2,0,0,11,0.0,0,0,0,112.5,1,1,0,0,0,1,229,229,1,223,0,5,0,0,145,83,0,7,8,1,1,4,0,11,7,11.0
Patrick Willis,3627,LB,SF,19,19,1,69.7,0,2,28,1,0,82.8,90.4,89.4,65.0,91.6,90.2,2,9,0,2,50,3.5,5,5,1,81.7,53,2,0,890,13,640,1173,53,0,0,53,0,5,1120,89,444,212,65,119,6,76,13,2,433,251,8.2
Adam Carriker,3629,DI,WAS,2,1,0,,0,0,32,0,0,,54.5,76.4,50.0,64.6,69.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,0,2,0,40,0,0,33,10,0,1,1,0,0,0,0,0,0,
Darrelle Revis,3630,CB,NYJ,2,2,0,37.5,0,1,22,1,0,92.4,93.9,79.9,,92.5,66.8,0,0,0,1,7,8.3,1,1,0,6.3,3,0,0,4,78,41,91,0,0,0,0,0,5,91,0,50,4,2,9,0,8,0,0,15,2,5.0
Lawrence Timmons,3631,LB,PIT,16,18,0,78.0,0,2,25,1,0,87.1,87.7,70.6,78.3,69.6,86.0,10,12,1,3,37,5.8,6,1,1,73.8,39,6,0,864,4,453,983,70,0,0,70,0,0,913,149,381,45,54,79,5,50,28,0,385,244,9.9
Leon Hall,3634,CB,CIN,15,4,0,63.8,0,0,7,0,0,80.1,79.2,49.4,49.9,74.7,64.8,0,2,2,3,52,11.9,5,7,4,80.6,44,0,0,105,430,568,960,0,0,0,0,0,1,960,20,372,424,14,33,1,69,2,3,481,183,10.9
Michael Griffin,3635,S,TEN,16,9,0,65.6,0,3,31,0,0,38.9,45.1,0.3,74.2,61.0,34.7,2,3,0,4,54,22.7,22,0,5,103.6,21,1,0,141,4,624,1115,0,0,0,0,0,943,1115,19,472,27,15,66,2,32,6,7,360,115,17.1
Aaron Ross,3636,CB,JAX,14,7,0,67.8,1,0,15,0,0,55.9,58.4,56.2,60.3,70.3,71.0,0,2,0,0,48,7.7,4,3,4,109.4,40,0,0,72,421,388,671,0,0,0,0,0,3,671,11,272,175,11,41,2,59,2,3,480,239,12.0
Reggie Nelson,3637,S,CIN,15,9,0,66.7,0,1,7,0,0,90.3,90.2,85.4,60.8,79.2,83.0,5,0,0,3,71,9.7,9,4,1,59.7,22,1,0,230,6,553,969,0,0,0,0,0,658,969,37,379,75,26,75,7,33,6,1,236,110,10.7
Brandon Meriweather,3640,S,WAS,1,2,0,75.0,0,0,32,0,0,74.5,74.4,74.2,,54.2,82.1,0,0,0,1,8,0.0,0,1,0,38.5,3,0,0,8,0,26,41,0,0,0,0,0,29,41,0,15,4,2,3,1,4,0,0,13,12,4.3
Jon Beason,3641,LB,CAR,4,6,0,68.8,0,0,5,0,0,51.2,54.2,80.7,57.4,60.9,41.9,0,1,0,1,33,19.4,7,1,0,97.9,11,0,0,257,0,150,262,1,0,0,1,0,0,261,12,100,4,8,23,0,16,1,1,168,65,15.3
Anthony Spencer,3642,ED,DAL,14,15,1,62.5,0,2,9,1,0,69.3,80.6,23.9,79.3,79.4,74.4,2,27,0,0,30,6.0,5,1,6,114.9,15,11,0,198,0,172,847,628,0,1,521,106,3,219,316,359,18,56,64,8,24,40,3,122,86,8.1
Alan Branch,3649,DI,SEA,18,5,1,,0,0,29,1,0,61.7,63.0,76.2,66.4,56.1,63.9,4,15,0,0,,12.5,4,0,1,0.0,0,2,0,0,0,5,630,630,1,555,0,74,0,0,343,282,0,16,23,3,0,21,0,0,0,
Paul Posluszny,3650,LB,JAX,16,32,0,69.5,1,2,15,0,0,63.3,69.4,44.2,61.2,74.0,91.2,3,6,0,3,39,5.2,8,4,3,77.8,41,2,0,1105,2,518,1126,1,0,0,1,0,5,1125,91,517,13,58,115,4,59,11,1,472,267,11.5
Eric Weddle,3653,S,SD,16,12,1,61.8,0,2,27,0,0,91.7,92.2,84.9,86.2,90.5,87.4,2,3,1,3,31,8.2,9,2,0,54.3,21,1,0,216,2,629,1032,0,0,0,0,0,783,1032,23,380,31,37,89,5,34,6,2,146,82,7.0
Chris Houston,3657,CB,DET,14,4,0,56.4,2,1,11,0,0,69.1,72.5,88.6,,83.1,81.5,0,0,0,2,55,5.5,3,6,4,78.7,53,0,0,30,851,568,899,0,0,0,0,0,2,899,0,331,16,17,48,4,94,0,3,629,171,11.9
Lamarr Woodley,3662,ED,PIT,13,5,0,85.7,0,1,25,1,0,66.4,69.2,76.7,65.3,66.4,72.4,8,14,0,1,31,7.7,3,0,1,74.4,12,4,0,21,0,135,623,573,0,0,571,2,0,50,245,243,29,22,31,3,14,26,0,126,59,10.5
David Harris,3663,LB,NYJ,16,29,0,71.4,0,0,22,1,0,58.9,59.5,65.4,59.1,60.1,74.8,4,8,0,0,30,8.7,12,2,1,95.1,35,4,0,1013,2,439,1062,11,0,1,10,0,1,1051,127,496,35,52,97,2,49,16,1,314,158,9.0
Justin Durant,3664,LB,DET,16,14,0,73.4,0,0,11,0,0,49.5,58.5,77.7,54.1,68.5,61.2,1,2,0,0,38,12.0,14,2,1,103.2,47,1,0,710,2,449,851,57,1,2,54,0,4,794,52,350,78,49,89,9,64,4,2,453,294,9.6
Eric Wright,3669,CB,TB,10,4,0,62.5,0,0,30,1,0,62.7,63.7,86.5,59.8,63.6,36.1,0,0,1,1,49,19.1,9,6,3,96.6,35,0,0,28,334,322,494,4,0,0,0,4,3,490,6,166,125,8,34,1,56,0,2,510,158,14.6
Turk McBride,3670,ED,NO,7,0,0,100.0,0,0,20,0,0,56.0,52.9,2.7,68.3,53.7,72.7,4,5,0,0,11,0.0,0,0,2,112.5,1,0,0,1,0,3,140,139,0,0,0,139,0,1,69,68,0,4,6,0,1,9,0,11,6,11.0
Josh Wilson,3671,CB,WAS,17,6,0,56.8,0,3,32,2,1,69.8,73.3,70.5,90.9,75.8,56.7,2,1,0,2,85,10.7,8,8,5,94.3,54,2,0,76,926,725,1097,0,0,0,0,0,6,1097,11,361,89,15,61,0,95,5,5,823,435,15.2
Usama Young,3682,S,CLV,12,16,1,71.4,1,0,8,1,0,60.4,72.9,82.6,90.2,87.1,79.9,0,1,0,3,36,5.8,3,2,1,94.6,10,2,0,75,5,354,669,0,0,0,0,0,560,669,10,305,29,10,33,0,14,3,1,164,62,16.4
Quincy Black,3684,LB,TB,9,3,0,100.0,0,0,30,1,0,55.2,54.1,30.8,52.8,58.9,63.2,1,0,0,0,20,9.4,3,0,1,106.9,17,0,0,256,0,128,292,7,0,4,0,3,0,285,34,130,29,10,26,2,17,1,0,164,108,9.6
Charles Johnson,3699,ED,CAR,16,4,2,66.7,3,7,5,1,0,64.2,77.8,17.1,90.0,54.6,39.5,11,50,0,0,9,19.4,7,1,8,75.7,2,14,0,8,0,12,833,825,0,4,33,788,0,8,520,301,0,29,25,1,3,75,0,13,15,6.5
Brandon Mebane,3701,DI,SEA,18,10,3,,0,1,29,1,0,62.0,64.5,34.6,61.6,67.4,79.3,3,10,0,0,,8.9,5,0,5,0.0,0,3,0,0,0,5,706,706,57,633,0,15,0,0,378,323,0,36,41,2,0,16,0,0,0,
Stewart Bradley,3703,LB,ARZ,9,1,0,75.0,0,0,1,0,0,35.4,54.5,77.1,65.3,67.7,81.4,0,1,0,0,12,0.0,0,0,0,92.7,3,0,0,39,0,13,39,0,0,0,0,0,0,39,1,25,0,5,7,0,4,1,0,27,21,9.0
Ray McDonald,3713,DI,SF,19,11,1,,0,1,28,0,0,69.7,64.9,66.4,58.8,67.9,74.8,1,44,0,0,,2.1,1,0,2,0.0,0,4,0,0,0,8,1138,1138,60,33,0,998,0,0,726,404,0,31,35,3,0,49,0,0,0,
Brian Robison,3718,ED,MIN,16,8,6,0.0,0,3,18,1,0,64.4,76.9,52.1,78.7,63.1,72.1,7,40,0,0,,9.1,3,0,4,39.6,0,9,0,1,0,5,887,886,0,0,2,884,0,1,571,311,0,22,22,1,1,56,0,0,0,
Paul Soliai,3724,DI,MIA,16,4,2,,0,0,17,1,0,65.9,65.1,87.5,65.0,58.7,69.4,1,8,0,0,,6.7,2,0,0,0.0,0,3,0,0,0,5,616,616,36,545,0,35,0,0,297,314,0,26,24,8,0,12,0,0,0,
Stephen Nicholas,3725,LB,ATL,17,20,0,74.6,0,1,2,1,0,41.9,51.1,58.4,66.8,58.2,63.2,4,8,0,1,39,10.4,11,2,2,99.4,47,2,0,680,8,469,979,222,0,0,222,0,6,757,103,407,63,39,75,3,63,14,1,552,291,11.7
Dashon Goldson,3742,S,SF,19,16,0,60.0,0,1,28,2,0,71.2,68.8,0.0,57.7,78.0,63.7,0,1,0,3,46,14.6,15,4,7,69.1,24,0,0,93,3,778,1221,0,0,0,0,0,1111,1221,2,441,14,22,72,1,40,1,2,303,125,12.6
Antwan Barnes,3750,ED,SD,11,1,0,,0,1,27,2,0,69.0,75.0,14.9,71.7,67.1,74.1,2,10,0,0,,0.0,0,0,2,0.0,0,3,0,5,0,13,179,174,0,0,11,163,0,5,140,26,0,7,4,3,0,15,0,0,0,
Brandon McDonald,3756,CB,TB,8,4,1,79.2,1,0,30,0,0,48.8,48.7,82.5,57.3,51.4,46.8,0,0,0,1,40,22.2,6,0,1,106.1,19,0,0,13,33,152,210,0,0,0,0,0,3,210,8,50,161,5,17,1,24,0,1,247,90,13.0
David Jones,3761,CB,WAS,2,0,0,71.4,0,0,32,0,0,72.9,72.7,76.8,,60.0,79.5,0,0,0,0,12,0.0,0,0,0,83.6,5,0,0,0,44,41,44,0,0,0,0,0,0,44,0,3,0,1,6,0,7,0,0,37,16,7.4
Tarell Brown,3763,CB,SF,19,2,0,61.1,3,1,28,1,0,84.5,85.3,91.0,,75.8,90.6,0,0,0,3,49,1.3,1,14,9,77.7,69,0,0,81,1078,779,1224,0,0,0,0,0,21,1224,0,445,44,7,72,0,113,0,1,890,242,12.9
Antonio Johnson,3768,DI,IND,15,4,0,,1,0,14,0,0,57.4,47.4,55.8,55.1,47.9,51.3,4,3,0,0,,8.3,2,0,2,0.0,0,0,0,0,0,5,483,483,195,251,0,37,0,0,245,233,0,13,18,0,0,7,0,0,0,
Will Herring,3777,LB,NO,6,2,0,,0,0,20,0,0,69.1,55.0,69.3,57.8,49.1,51.1,0,0,0,0,,25.0,2,0,0,0.0,0,0,0,96,0,27,102,0,0,0,0,0,0,102,3,72,6,1,4,0,0,0,0,0,0,
Tim Shaw,3780,LB,TEN,11,4,0,55.6,0,1,31,0,0,56.2,68.2,78.0,61.4,73.8,75.3,1,0,0,0,34,5.7,2,0,0,122.9,5,0,0,222,0,92,223,0,0,0,0,0,0,223,8,123,1,12,29,1,9,1,1,81,49,16.2
Eric Frampton,3781,S,DAL,9,2,0,0.0,0,0,9,0,0,68.6,63.6,78.0,49.9,45.7,69.9,0,0,0,0,,11.8,2,2,0,39.6,0,0,0,17,0,117,194,1,0,0,0,1,171,193,3,74,5,2,13,1,3,0,0,0,0,
Derek Landri,3782,DI,PHI,16,7,2,,0,0,24,0,0,60.0,59.1,85.8,73.0,47.1,56.0,5,9,0,0,,14.8,4,0,0,0.0,0,0,0,0,0,0,484,484,8,459,0,16,0,0,233,251,0,10,16,6,0,14,0,0,0,
Corey Graham,3784,CB,BLT,18,12,0,57.3,1,0,3,0,0,73.5,76.5,63.8,52.5,87.0,70.0,1,4,1,4,37,7.6,6,8,1,75.6,51,1,0,91,240,520,902,0,0,0,0,0,9,902,46,336,562,19,61,2,89,6,4,631,253,12.4
William Gay,3786,CB,ARZ,16,8,0,59.1,2,3,1,1,0,49.0,55.1,67.1,71.9,73.7,44.3,0,3,0,2,67,19.4,12,3,5,80.0,52,1,0,188,366,554,1006,1,0,0,0,1,21,1005,10,442,430,12,42,4,88,4,1,726,300,14.0
Michael Coe,3789,CB,DAL,6,1,0,76.9,0,0,9,0,0,50.4,52.2,81.0,48.8,72.8,63.6,0,0,0,0,29,10.0,1,2,0,129.0,10,0,0,21,59,68,101,0,0,0,0,0,10,101,3,30,11,3,8,0,13,0,1,116,46,11.6
Adam Hayward,3798,LB,TB,11,5,0,90.0,0,0,30,0,0,68.9,70.2,71.9,53.6,68.5,78.8,0,0,0,0,13,5.0,1,1,0,95.4,9,0,0,127,0,57,148,6,0,2,4,0,0,142,7,84,15,9,14,2,10,0,0,69,31,7.7
John Wendling,3800,S,DET,3,2,0,100.0,0,0,11,0,0,49.3,48.9,78.0,55.3,59.7,67.7,0,0,0,0,32,11.1,2,0,0,158.3,5,0,0,25,0,99,166,0,0,0,0,0,131,166,2,65,10,2,14,0,5,0,1,99,29,19.8
Matt Toeaina,3803,DI,CHI,3,1,0,,0,0,6,0,0,,53.3,31.7,58.7,55.5,71.7,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,77,77,0,76,0,1,0,0,44,33,0,3,4,0,0,2,0,0,0,
Zach Diles,3834,LB,TEN,5,1,0,100.0,0,0,31,0,0,56.6,58.5,75.2,54.9,62.2,44.5,0,0,0,0,11,27.3,3,0,0,86.5,4,0,0,68,0,30,68,0,0,0,0,0,0,68,3,35,0,4,7,0,4,0,0,19,14,4.8
Marvin Mitchell,3836,LB,MIN,3,0,0,100.0,0,0,18,0,0,61.6,66.6,70.1,68.0,65.5,77.8,0,1,0,0,6,0.0,0,0,0,87.5,2,0,0,35,0,22,45,1,0,0,1,0,0,44,3,20,9,2,4,0,2,1,0,10,12,5.0
Alan Ball,3853,CB,HST,8,0,0,44.4,0,0,13,0,0,60.6,57.9,80.0,,43.0,58.2,0,0,0,0,40,12.5,1,3,0,115.7,8,0,0,0,88,76,105,0,0,0,0,0,9,105,0,29,8,0,7,0,18,0,2,171,18,21.4
Brandon Siler,3856,LB,KC,5,2,0,100.0,0,1,16,0,0,81.2,63.1,83.2,65.1,46.4,29.8,0,2,0,0,10,20.8,5,0,0,95.8,3,0,0,174,0,49,174,0,0,0,0,0,0,174,13,112,0,10,17,1,3,2,0,21,5,7.0
Keyunta Dawson,3858,ED,TEN,3,0,0,,1,0,31,0,0,60.0,69.0,0.0,62.0,76.3,69.9,1,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,38,38,0,0,1,37,0,0,17,21,0,1,2,0,0,2,0,0,0,
Antwan Applewhite,3877,ED,CAR,5,1,0,100.0,0,0,5,0,0,36.3,40.0,77.6,60.9,38.9,37.3,1,3,0,0,14,25.0,2,0,0,118.8,2,1,0,19,0,9,100,80,0,4,14,62,0,20,50,41,1,3,5,0,2,5,0,25,19,12.5
Marquice Cole,3909,CB,NE,11,2,0,59.3,0,0,19,0,0,59.2,61.7,82.6,49.4,74.7,69.0,0,0,0,1,36,11.8,2,0,0,81.6,16,0,0,15,7,165,227,0,0,0,0,0,1,227,4,58,204,4,13,2,27,0,1,215,100,13.4
Craig Dahl,3920,S,SL,16,16,0,66.7,0,0,26,0,0,62.9,61.9,83.7,38.5,61.2,51.4,0,1,0,1,51,17.6,16,1,1,98.5,18,0,0,90,3,621,1035,0,0,0,0,0,917,1035,12,402,25,11,59,2,27,1,1,285,117,15.8
Mike Devito,3928,DI,NYJ,16,4,0,,0,2,22,0,0,63.7,72.0,86.8,63.1,69.0,74.7,0,11,0,0,,2.2,1,0,0,0.0,0,1,0,0,0,0,629,629,75,299,0,253,0,0,248,381,0,27,40,4,0,12,0,0,0,
Justin Hickman,3962,ED,IND,12,0,0,100.0,0,0,14,0,0,75.2,68.7,38.1,63.3,65.4,65.6,2,4,0,0,10,10.0,1,0,1,108.3,1,0,0,45,0,23,173,125,0,0,87,38,0,48,75,75,3,7,9,2,1,6,0,10,6,10.0
Daniel Muir,4022,DI,NYJ,3,0,0,,0,0,22,0,0,,52.8,76.9,60.5,51.1,67.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,10,25,0,8,0,0,16,27,0,1,1,0,0,0,0,0,0,
Nick Roach,4054,LB,CHI,16,11,0,60.0,0,1,6,1,0,58.6,62.1,77.7,66.5,62.3,77.1,1,5,0,0,25,9.1,6,1,1,75.9,21,2,0,641,7,343,697,0,0,0,0,0,2,697,55,299,47,28,49,3,35,8,0,200,80,9.5
Jason Trusnik,4083,LB,MIA,10,3,0,40.0,0,0,17,0,0,53.9,55.7,72.0,53.0,59.3,68.4,0,0,0,0,26,9.1,1,0,0,65.4,2,0,0,101,0,29,112,6,0,0,6,0,0,106,8,75,5,4,7,1,5,0,0,36,43,18.0
James Ihedigbo,4147,S,BLT,15,3,0,55.6,0,0,3,0,0,64.9,67.4,81.5,71.0,61.0,53.6,3,1,0,0,19,19.0,4,1,0,97.9,5,1,0,86,5,144,293,0,0,0,0,0,183,293,22,127,19,7,14,2,9,5,1,21,6,4.2
Michael Adams,4192,CB,ARZ,11,0,0,46.2,0,0,1,0,0,82.3,80.8,79.0,51.2,63.3,78.3,0,0,0,0,18,20.0,1,3,0,56.3,6,0,0,4,1,56,72,0,0,0,0,0,2,72,3,13,65,1,4,0,13,0,0,49,12,8.2
Gary Gibson,4232,DI,TB,16,3,0,,1,0,30,1,0,59.3,63.8,20.2,62.4,68.7,50.1,1,5,0,0,,11.1,2,0,3,0.0,0,0,0,0,0,1,278,278,3,275,0,0,0,0,143,134,0,12,13,5,0,6,0,0,0,
Chris Wilson,4244,ED,WAS,9,0,0,100.0,0,0,32,0,0,44.0,51.5,79.5,58.3,55.6,48.2,1,2,0,0,9,20.0,1,0,0,97.9,2,1,0,9,0,18,98,87,0,1,82,4,0,11,56,24,2,2,4,0,2,4,0,15,9,7.5
